free_text,label_id
"Thua cai nay nhug hon cai khac, tham nhung, quan lieu, yeu sach, hiep dap dan th nha nuoc VN lun so offensive...",hate
Thế là bạn nằm yên cho nó hiếp dâm à.:v,offensive
dis :)),offensive
Thằng đầu bò,hate
Qc cl à đm con yến nguyễn,hate
tụi nước ngoài ngu như bò. ko có bôi trơn thì sao mà nhận thầu đc,hate
Hot girl?? Đáng ra phải là pónk dơ chứ nhỉ???,offensive
"Thằng Việt chờ khi nào thằng Chung xả nước đầu nguồn thì lên truyền thông hoan nghênh nữa nhé, dù gì Việt và Chung cũng là anh em tốt, Chung từng giữ nhà dùm Việt hẳn offensivenormalnormalnormal năm cơ :)",hate
Phạm Nguyễn Cát Vy cljv con,offensive
Thay vì ngồi xàm lol,offensive
"Con Bò đỏ nầy bị tẩy não cho nên không chuyển hoá thành người nổi, thích làm kiếp bò hơn làm người",hate
Hi chắc tụi bay cũng chung bọn với nhóm xộn lào đó rồi,hate
Tuân Nguyễn no lai cay vl ra,offensive
3/ k thích điều này,hate
Tnao thiếu iot thế bạn huy minh lương. Bạn về nhà hỏi lại con bà già nhà bạn ra ngoài chợ nhặt đc tiền về có khoe loạn nhà hay k. Hay mang tới c.a tôi nhặt đc hatenormalk 5normalk k biết của ai tôi mang ra trình các đồng chí. Ai cũng có lòng tham mà những ng như bạn ăn đủ iot lại đéo hiểu cái vđề nó nằm ở đâu. Ng ta mới hỏi là có nên hốt k. Chưa ỉa ra mà các bạn đã chực cắn r. Lại thêm đc offensive con chó to nữa :)),hate
Xã hội bồng bềnh.,offensive
"Chưa bao giờ nền giáo dục được như ngày hôm nay, học sinh nữ lột quần áo đánh nhau ngoài đường, học sinh nam đứng cổ vũ, thầy giáo giao cấu với học trò đến có thai, cô thì đánh học sinh đến nhập viện cấp cứu, học sinh ra đường như du côn, đánh nhau như phim kiếm hiệp, đấy gọi là hạnh phúc hả ông?",offensive
Nhà nước minh nên có những biện pháp mạnh vs những hành vi đi nước ngoài về trốn khai báo.h đứa nào về nước trốn khai báo khi phát hiện đc là dương tính vs vi rút thì mang ra xử bắn luôn!,hate
"Kakaka, khùng khùng quá sức.",offensive
Chết con đỉ mẹ thầy rồi Long Cua ơi,hate
đkm dơ vc,offensive
Thầy em là phải hơn. Nhưng ngu hơn ă🤧,hate
vl :)) handsome boy,offensive
ghét mấy thằng lìn quay dọc vl,hate
Lại thèm lone Ngọc Trinh chứ sao. Ông cứ văn,hate
offensiveđảng là do dân vì cán bộ.....vcc,hate
Nghe loáng thoáng...nó buồn ngủ rồi đó mày dẫn nó đi đụ đi,offensive
"phá hoại hạnh phúc nhà ngta , đâu có ảnh hưởng miếng cơm manh áo nhà bạn mà bán báo",hate
thằng VC nào thì củng đều là lưu manh và gian trá .... chức quyền càng cao thì độ lưu manh càng lớn .... ĐM bọn VC ...!!,hate
Lẽ ra ngay từ đầu nó đéo nên về thì hơn,hate
V abe là con đỹ à,hate
nguoi ta co xau hay tot thi moi nguoi biet.  neu Co Hieu ko tot sao moi nguoi thich.  Dan ba gi ma cai mieng xau nhu vay cung co nguoi lay.,hate
Chán dell muốn nói gì 😢,offensive
anh Kiên tổ trưởng đang lập công mừng chức mới đây mà ! bởi vì nó chả ảnh hưởng đến người nghèo nên chăng anh tư vấn cho thủ tướng dựng hatekm một trạm luôn cho máu đi anh !,hate
Mà mệt nói thì nói mẹ đi,offensive
Phạt nặng là thế nào . Bắn bỏ mẹ nó đi . Xem chừng nó có âm mưu đó !,hate
"Thanh minh cho Trần Dần, Trần Dần không bị mắc covid offensive9 đâu, bác sĩ chuyên chữa bệnh thần kinh, kết luận, Trần Dần chỉ mắc bệnh tâm thần thôi, bệnh này hay ăn nói linh tinh bừa bãi, bậy bạ lắm,",hate
nhớ giữ mồm giữ miệng chứ trong tù là hay bị mắc bệnh lạ lắm đấy,offensive
"Mấy chú cầu thủ VN cố mà vô địch thêm offensive3 lần nữa rồi anh mày sẽ ra đường đi bão một thể, vì lúc đó mới xứng đáng vô địch Đông Nam Á. PS: VNCH giúp mấy chú em offensive lần, so, VN có hate lần Vô địch.",hate
thằng ad thích thì thử ra cứu đi dm ở đây mà nhìn nhìn ..nhìn cái cmm ấy :3 làm như dễ lắm .. bây giờ mày có cơm ăn nước uống mà ko bị dí súng vào đầu như bên trung đông là nhờ ai hả thằng này ???? sủa như offensive con chó dại,hate
Có ai là quan chức mad ko lạm quyền đâu,hate
"Tàu mà...miệng bốn tốt, offensive6 vàng nhưng bắn ngang lưng như rạ ở gạc ma, giờ nhảy qua tư chính... chừng hốt xong nó đốt luôn.",hate
"Đụ mẹ, thầy làm clg vậy?",hate
Bệnh nhân offensive7 ( cái nôi của sự lây bệnh ) 😐,hate
"Từ khi đâu Việt Nam thành cái ổ chứa dịch của bọn Rich kid ,Việt kiều vậy ủa khi còn khỏe có tiền thì sống nước này, nước kia,quốc tịch này quốc tịch kia, rồi tới khi bị gì lại quay về Việt Nam, kiểu như Việt Nam là chổ tạm trú á , đéo hiểu chúng mày sống kiểu gì luôn",hate
ko biet chính quyền đang làm cái j như vụ một thanh niên (thôi) xông vào ngân hàng cướp thì có tới trăm cảnh sát bao vây chi v troi ô nao cug muốn ở phưởng cơ quan có ô nào muốn lò mặt ra ngoài để điều tra đâu mà có chắc cug phải cả tháng cả năm cảm thấy xấu hổ vs nhung khách du lịch tới Việt Nam mình,hate
Đúng mấy thằng bệnh hoạn,hate
nhắn thêm chữ địt chị mày nữa chất vlon a êiiiii,offensive
Biện minh cl,offensive
Ng Văn Duy cút chỗ này đéo có loại người như m địt mẹ mày,hate
"Dịp mẹ tui bây đi lũ phản động hại dân,hại nước.Trò củ cứ đêm ra diễn hoài,hết trò rồi hả.Để cho dân được sống yên với,người trong một nước mà cứ muốn làm hại nhau.",hate
đây là một vấn đề hết sức QUAN NGẠI,offensive
Loằng ngoằng thì được cái *éo gì mà ông thích loằng ngoằng thế. :/ lạ vl,offensive
"Trái cây thì a nghĩ chú mày ko dám nuốt vì sợ độc,hatetr usd thì chú mày nuốt,khôn như chú xom a đầy",hate
Trung bóng dơ,hate
Đụ con đĩ mẹ thầy nhá,hate
sao câu nao no cung chưi băc ky vây công an đâu  gô cô no lai chư,hate
Tui thấy mấy ông chống cộng chẳng ông nào còn tỉnh táo. Hâm hết ko giống con giáp nào hết,hate
Trung đầu Bùi,hate
(!) cánh hoa đây,offensive
"Du na chet bat thuong o trai tam giam,chu vo fai o benh vien deo dau ma tui bay dao boi ,soi moc, xoay sau vao lam ccc j z",hate
"Dume. Đầu óc đ gì cứ như gói trà túi lọc ấy, tinh tuý thì thoát hết ra ngoài, cặn bã thì ở lại",hate
"Óc của thằng ad dc cấu tạo từ cức các loại động vật....bởi ngta chửi ngu như cức...,",hate
Nhạ ngọng. Học sinh thi trường lào là đỗ trường ý,hate
"Ông im mẹ mồm đi,xl quen mồm",hate
CÁI LỒN,offensive
Thang nay oc no co van de rui? Du me o do ma no nhu thuoc no! Di lua loc la gioi! May dung  dai chu co ngoi dai dau,hate
"Đây đây đây ,ăn mẹ di",offensive
"Căn bản lắm crush vailon , k biết tỏ tình con nào :))",offensive
Đúng quần què,offensive
Sao lon qua cai ba oi,hate
anh trung cô hồn,hate
Hoàng Xuân Tâm Tùng lo canh me GD ra sản phẩm để đạo thời gian đâu đi cmt dạo bạn,hate
Vì thế vn bây giờ thua cả Campuchia,offensive
Nhanh vl các ông:)),offensive
Cai mat nha tien tri Tran Dan.nhin giong cai phau cau ga cong nghiep wa mn oi,hate
Má,offensive
Phan Mạnh Cường sao lo mong nhà mày chết bớt offensive ngày đi mà rủa người ta chết vậy óc,hate
"Đm có nhiu giấu bây nhiu thằng chó tv ad, ko đăng hết cho ng ta xem",hate
vn thi deo no no cho trung Quốc bon dien,hate
Luật do bọn tham nhũng soạn ra thì đương nhiên là luật phải bảo vệ bọn chúng rồi,hate
Nguyễn Đăng Dự nhục mặt fan Mu bạn ơi,hate
Đ hiểu kiểu gì :))) sờ tai như cc,offensive
bản chất thật của bọn Cơm Sườn ngày càng được công khai lộ liễu không còn dấu diếm như thời gian trước.,hate
Cay đỏ dái,offensive
anh lại xạo loz,hate
Nó thích mình nó đã yêu cmm luôn chứ bắt m đợi làm lồn gì. Đợi chỉ là lí do để nó tìm xem có kèo nào ngon hơn không thôi,offensive
Phạm Văn Đại đjs :v,hate
Phạm Văn Lộc con đỉ mẹ mày tus nào cũng thấy liếm fame,hate
Giáo án cc gì đây,offensive
Lỡ rồi múc luôn đi. Mấy ảnh về lấy tiền của dân mua lại =]],hate
:v ... CS nó làm gì nhỉ?,hate
Nhìn giả tạo vcl,offensive
Thầy Giáo Ba ngu như Ba Rọi Béo :)))),hate
Huế Đêm trung thu em xách lồn đi chơi :v,offensive
Choy. Heu Minh said Mr Ba Coung con cu chua co los hahaha.,offensive
Như Quỳnh Bệnh từ trong cái nhân cách rồi pạn🤷‍♀️,hate
Đúng rồi.Chứ k phải do mấy thằng bụng bầu rước giặc về diệt chủng đồng bào đâu,hate
Không biết dân mình khi nào mới thoát khỏi sự cai trị này,hate
vãi đớp 😂,offensive
Mặc kiểu này là tao cá ổng vừa ỉa xong . Đéo thể khác được,offensive
Ăn mặc như cái đb:)),offensive
Mấy thằng ngu dốt mà tại sao gọi bọn nó là nhà trí thức ?,hate
Chị hate của thằng phúc ox đó bà con... Cho em lạy chị offensive lạy,offensive
Loại  Viết chính tả còn không rành còn đòi bàn chính trị . Ngu dốt thất học.,hate
đất nước thối nát,hate
Tại thằng dân... Cái j cũng tại dân đmcs chứ t đóng thuế nuôi chúng m bú C nhau à,hate
"dân chủ ở đâu vậy các bạn , à tên của nó là bảo hiểm "" bắt buộc "" mà !",offensive
Lon ma m nka,hate
Toàn a chị giàu sang..ko bao giờ nghe bóng này nói nó có cc gì hết,hate
Sao con bop vú bà ngoại 😂😂😂😂,offensive
Dòng họ cao sang mà có ng bị vậy hok tiền để trị bệnh tội ghê.,hate
Chi 3 có lồng đâu mà chùi,hate
. Vcl,offensive
Chế độ hiện thời chỉ còn tồn tại nhờ vào dối trá và mị dân.,offensive
Tao đéo biết,offensive
Sao nó sống tới tận giờ đc nhỉ,offensive
Phúc Báo làm kiểu ta đây giàu đi chơi du lịch qua mấy vùng dịch chơi ấy mà,offensive
"Địt mẹ đến là hài, cướp như thế mà nó chỉ bắt vì tội gây rối trật tự công cộng. Cái tội này là tội máu lồn nhất. Dân oan đi khiếu kiện nó cũng vu cho người ta tội này được, rồi thì thanh niên ra quảng trường chơi chúng nó cũng vu tội này...Nhưng tuyệt nhiên chúng nó cho lũ an ninh, dlv đánh người giữa phố thì đéo thấy tội này đâu.",offensive
nứng chưa ae,offensive
Nói như shjt làm nô lệ cho bọn nào cungz khổ cả ... Tự thân vận động,offensive
"Ko phân biệt vùng thông báo bay( FIR) và lãnh lổ vùng trời. Ad đúng là ngu căn bản, ngu bền vững nhỉ? Tội nghiệp",hate
Dm Tôn Ngộ Không trông chán 🙂,offensive
Co con cac,offensive
"Nhị Thắng ông a chốt hạ câu lên top luôn,vãi cả nồi😂",offensive
offensive câu thôi là ad ngu như con chó chống phá nửa mùa xàm le xàm lông xàm lá,hate
Hiếu Bùi sủa dơ,hate
Báo giao thông thì một phe. Chúng đăng báo để dắt mũi dư luận.nhưng toàn dân đã ko còn tinh cs nửa rồi. Một ngày ko xa cả nc sẽ đứng lên thay đổi cs,hate
Tài bọn ranh con riết cứ như armu chán ghê :))),hate
"Hành kinh VN đi, chung lòng cứu quốc...",hate
Duy Vâu đcm cà khìa vcl :))))))),offensive
Minh hiếu có cặt linh cá lóc có lồn hate đua bay loạn luan di kiếm đứa con nuoi,hate
Khùng quá trời khùng.,offensive
"Em này ko thể tha thứ đc,chị là ng Trung nhưng cái tính e này đã như vậy rồi ko thể sữa nổi ...dân chợ búa rẩu rác từ trong trứng rồi nước luôn rồi !!",hate
Haha... Bọn thượng đẳng lỗi thời,hate
Bảo hiểm thì nước đ' nào chả phải nộp :v tai nạn ra ai thanh toán :v bóp cái tít cũng ngu :v,offensive
Chuyen gia vu tru thi phai doan truoc duoc dich cua nuoc My chu? Sao lai phai mua gao du phong. Chung to chuen gia vu tru nay oc dac.,hate
Nhin mat con mu nay giong lu tau khua,hate
"Cave chịch đc tiền, làm thiếp bị chịch free rồi còn đc đè đầu cưỡi cổ nữa :)))",hate
"Phố bolsa là nơi bịa đặt  đồn tin thất thiệt lại có những người phét lác như trần dần thế mà vẫn có những người tin đúng là "" ngưu tầm mưu mã tầm mã""",hate
Bán ba cái nước hoa xạo,offensive
"Thấy tốn tiền nhà nước hong mấy chị \""có ý thức\""",offensive
No qua ma oi nguoi ta giau kg ai ma dem khoe nhu ma dau noi la biet no roi hatenormalhatenormal ruoc ma ve no dum nha con khoai dot phao,hate
Đéo giống ai trên cái trái đất này,offensive
Ôi: đúng là cách sử lý chánh ô nhiễm môi trường của việt nam. Các lãnh đạo tài giỏi và tin cậy của nhân dân có cách sử lý ô nhiễm thật khoa học đã giúp pômôsa giải tỏa những núi chất thải mà không ô nhiễm không ảnh hưởng đến sức khỏe và đời sống của nhân dân. Nếu có ảnh hưởng thì chỉ ảnh hưởng cán bộ lãnh đạo thôi.,hate
"Thằng AD này, mày điên à",hate
cận CL ! dân nghèo rớt ra xây cái nhà ga 9normalnormalmil USD... hate` @@,offensive
Đồ giả,offensive
"Khi chế độ cs trung cộng sụp đổ ( điều này đang đến gần bằng chứng là ""làn gió độc"" của các cuộc biểu tình ở HongKong đang lan vào đại lục điển hình là Thượng Hải vào ngày normal4-offensivehate-hatenormaloffensive9 ,Vũ Hán - Hồ Bắc tháng normal7-hatenormaloffensive9, thị trấn Văn Lầu- Quảng Đông hate8-offensiveoffensive-hatenormaloffensive9...) thì người dân xứ đông Laos sẽ làm gì với bọn cs xứ này??? ..xin xem hồi sau sẽ rõ ( sẽ có thêm lời bình của Mao Ton Cương).",hate
"Mấy chú mấy bác trị tham nhũng mạnh tay tử hình hết dùm, rồi lấy tiền lo cho dân đâu ra đó thì đéo có thằng nào rảnh phản động đâu mấy chú mấy bác ạ.",hate
"Ủa chứ em nghe mấy chú mấy bác hồi xưa kể là người ngoài Bắc với tư thế hào hùng đào núi, vượt rừng vào Miền Nam giải phóng ách đô hộ của thực dân pháp. Vậy khí phách anh hùng, hào cường ngày xưa đâu rồi. Sao giờ than với rên nghe chi mà não ruột quá dạ.",hate
cái chính quyền như cái lờ,hate
"Nl số offensive á, ta thích c trinh nh géc thèn tiệp vãi",hate
cái mỏ l*n trong làng hài khẩu nghiệp!,offensive
Toi ma biet cong tu kinh doanh cai gi thi tay chay san pham do .that xau ho,hate
Xl,offensive
Em oi ..con Linh Dai Loan no´co´nhô? lông dai´cua em chua ma em lai lên Xi`Gon`kiêm´no´con nua?..lam`nhu em co bao nhiêu vang`lây ra deo hêt´hay sao vây ???..dzom`giông vang gia?..nhin den thui`lui`ha`..nêu´la vang thiêt thi no se sang´loe`luôn ah em oi cho anh noi nghe ne..em quên cai con Linh Dai Loan di ..no´noi bon CSVN an cut´cua no nêu´ma no ngung goi tiên USD ve thôi..chu no không co noi em an cut´cua no..em co biet Miên Tây bây gio bi nuoc man va khô han khong ne ???..bon Trung Quôc no ngan dong`chây? cua sông Me Kông rôi...dân mien Tay se chet doi´het..em chui? thang Trung Quoc dum anh di em...em dzam chui? khong ne ??..anh so bn Trung công no´den nha em no nhô? sach lông dai´cua em do nha,hate
